"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"092291027","540 Story St","Nipomo","CA",93444,-120.476293622,35.0264482543,-120.476499073,35.0262761943,-120.476088095,35.0266205262,NA,"540 Story St,Nipomo,CA,93444",6079
"101612181","12175 RAMONA AVE","Chino","CA",91710,-117.704833758,34.0320374529,-117.704916472,34.0320095527,-117.704751045,34.0320653531,"630","12175 RAMONA AVE,Chino,CA,91710",6071
"607-151-047","1136 Cardiff Ln","Santa Maria","CA",93455,-120.417146091,34.8881738161,-120.417250042,34.8880744396,-120.417026159,34.888268846,"0273","1136 Cardiff Ln,Santa Maria,CA,93455",6083
"5143311000","1558 PLANTATION WAY","El Cajon","CA",92019,-116.925444382,32.7756629259,-116.925908531,32.7754225124,-116.925167136,32.7759965463,NA,"1558 PLANTATION WAY,El Cajon,CA,92019",6073
"7508011038","411 S Broadway","Redondo Beach","CA",90277,-118.386928357,33.8359862616,-118.387182039,33.8359166055,-118.386675828,33.8360558406,"010C","411 S Broadway,Redondo Beach,CA,90277",6037
"526260001","2900 ANDRADE AVE","Richmond","CA",94804,-122.338639252,37.947543395,-122.338726539,37.947403881,-122.338551688,37.9476826906,NA,"2900 ANDRADE AVE,Richmond,CA,94804",6013
"947343006","39640 TINDERBOX WAY","Murrieta","CA",92562,-117.20743604,33.5960744345,-117.207698559,33.5958977946,-117.207150208,33.5962477326,NA,"39640 TINDERBOX WAY,Murrieta,CA,92562",6065
"043423711","10612 BALSA ST","Apple Valley","CA",92308,-117.197336048,34.4444749766,-117.197651845,34.4441957018,-117.197012668,34.4447669464,"510","10612 BALSA ST,Apple Valley,CA,92308",6071
"5020404906","11452 VIA RANCHO SAN DIEGO","El Cajon","CA",92019,-116.931114858,32.7466820457,-116.931541493,32.7462794558,-116.930567891,32.7471112184,NA,"11452 VIA RANCHO SAN DIEGO,El Cajon,CA,92019",6073
"061052024000","34611 MCDANIEL DR","North Fork","CA",93643,-119.555935195,37.2507303801,-119.556987079,37.2499263648,-119.554900886,37.2515283025,"RAXX","34611 MCDANIEL DR,North Fork,CA,93643",6039
"1660224150","1241 BORDEAUX AVE","Camarillo","CA",93010,-119.037794041,34.2297587916,-119.037950465,34.229660729,-119.037612697,34.2298672976,NA,"1241 BORDEAUX AVE,Camarillo,CA,93010",6111
"5690520100","253 MINOT AVE","Chula Vista","CA",91910,-117.073758287,32.6448410856,-117.073941621,32.644719072,-117.073575055,32.6449636023,NA,"253 MINOT AVE,Chula Vista,CA,91910",6073
"40447052","2557 E JORDAN AVE","FRESNO","CA",93720,-119.737627121,36.8513594798,-119.737740978,36.8512190654,-119.737513298,36.8515000208,"11","2557 E JORDAN AVE,FRESNO,CA,93720",6019
"8458005010","819 N Foxdale Ave","West Covina","CA",91790,-117.937490806,34.0857380964,-117.937687708,34.0856303492,-117.937293912,34.0858455549,"0101","819 N Foxdale Ave,West Covina,CA,91790",6037
"4876011","1130 CARROLL AVE","San Francisco","CA",94124,-122.385123893,37.7208955478,-122.385461664,37.7206369908,-122.384746049,37.7212203541,NA,"1130 CARROLL AVE,San Francisco,CA,94124",6075
"070-011-15","70 CORTE PATENCIO","Greenbrae","CA",94904,-122.530751461,37.9563364708,-122.530977354,37.9561189808,-122.530527099,37.9565385369,"11","70 CORTE PATENCIO,Greenbrae,CA,94904",6041
"65205015","2720 MOUNT PLEASANT RD","San Jose","CA",95148,-121.772897145,37.3370584812,-121.774286794,37.3359453119,-121.771564743,37.3381857146,NA,"2720 MOUNT PLEASANT RD,San Jose,CA,95148",6085
"58703044","1568 SUN LN","San Jose","CA",95132,-121.85593913,37.4059277409,-121.856141419,37.4057841199,-121.855736496,37.4060712222,NA,"1568 SUN LN,San Jose,CA,95132",6085
"1701620300","3233 FAIRVIEW DR","Vista","CA",92084,-117.218066019,33.2558050696,-117.218462416,33.255266988,-117.217670627,33.2563410696,NA,"3233 FAIRVIEW DR,Vista,CA,92084",6073
"606380008","44037 ROYAL TROON DR","Chiriaco Smt","CA",92201,-116.266221302,33.7276780554,-116.26641025,33.7275249731,-116.266033019,33.7278315594,NA,"44037 ROYAL TROON DR,Chiriaco Smt,CA,92201",6065
"25100230270000","3901 CLAY ST","Sacramento","CA",95838,-121.439730446,38.6385402635,-121.439842849,38.6384690819,-121.439615184,38.6386100572,NA,"3901 CLAY ST,Sacramento,CA,95838",6067
"5931701900","1065 CALLE ESCARPADA","Bonita","CA",91902,-117.02560219,32.6586000201,-117.025862673,32.6583131377,-117.025332568,32.658918524,NA,"1065 CALLE ESCARPADA,Bonita,CA,91902",6073
"8037033046","15965 Alta Vista Dr","La Mirada","CA",90638,-117.990460894,33.9054473475,-117.992391468,33.905019359,-117.988572202,33.906323985,"010C","15965 Alta Vista Dr,La Mirada,CA,90638",6037
"7556029006","2830 Colt Rd","Rancho Palos Verdes","CA",90275,-118.325705465,33.755248841,-118.326237961,33.7547094319,-118.32496668,33.7558896394,"0101","2830 Colt Rd,Rancho Palos Verdes,CA,90275",6037
"312042025","16123 NIPPET LN","Moreno Valley","CA",92551,-117.218456974,33.8864647159,-117.21865951,33.8863813426,-117.218255289,33.8865471243,NA,"16123 NIPPET LN,Moreno Valley,CA,92551",6065
"186041240","7823 EMPEROR AVE","Lamont","CA",93241,-118.917609823,35.2641703126,-118.918528903,35.263343029,-118.916691386,35.2649965491,"6050","7823 EMPEROR AVE,Lamont,CA,93241",6029
"2182500300","776 CATHERINE AVE","San Marcos","CA",92069,-117.143762754,33.1508197721,-117.144026849,33.1506307093,-117.14350312,33.1510094766,NA,"776 CATHERINE AVE,San Marcos,CA,92069",6073
"083-440-019-000","4090 COURCHEVEL RD",NA,NA,96145,-120.223867271,39.1473945233,-120.224724034,39.1468437458,-120.223236931,39.1477697114,"10","4090 COURCHEVEL RD,NA,NA,96145",6061
"50416018S","6265 W MENLO AVE","FRESNO","CA",93722,-119.904836063,36.830862503,-119.905056669,36.8306772561,-119.904617491,36.8310475014,"11","6265 W MENLO AVE,FRESNO,CA,93722",6019
"02559402","1761 FORTUNE WAY","S Lake Tahoe","CA",96150,-119.955761013,38.9073613976,-119.956039949,38.9071092425,-119.955473063,38.9075960105,"11","1761 FORTUNE WAY,S Lake Tahoe,CA,96150",6017
"032 331 03","2017 REGIS DR","Davis","CA",95618,-121.725793535,38.5570246242,-121.725913972,38.5568520359,-121.725673098,38.5571972118,NA,"2017 REGIS DR,Davis,CA,95618",6113
"415 008005300","2306 STAR AVE","Castro Valley","CA",94546,-122.076690618,37.6889143632,-122.076797974,37.6887843217,-122.076585225,37.6890420053,"1100","2306 STAR AVE,Castro Valley,CA,94546",6001
"6045006003","8601 S Alameda St",NA,"CA",90002,-118.231939023,33.9598353645,-118.232195058,33.9595901477,-118.231629957,33.9600559857,"1700","8601 S Alameda St,NA,CA,90002",6037
"128-122-007","1626 Suey Rd","Santa Maria","CA",93454,-120.408538162,34.9686911757,-120.408700407,34.9686040723,-120.408375914,34.9687782788,"0100","1626 Suey Rd,Santa Maria,CA,93454",6083
"067155026","1111 MACAULEY ST","Antioch","CA",94509,-121.81672841,38.0097502571,-121.816849938,38.0096140075,-121.816625952,38.0098886086,NA,"1111 MACAULEY ST,Antioch,CA,94509",6013
"30925161S","3680 N LINDSEY AVE","SANGER","CA",93657,-119.585445163,36.7894976019,-119.585969912,36.7890995713,-119.584901069,36.789913724,"11","3680 N LINDSEY AVE,SANGER,CA,93657",6019
"030600009000","18740 TOYON CT","Pine Grove",NA,95665,-120.680060459,38.4447726143,-120.680444067,38.4441703433,-120.679701171,38.4453797631,NA,"18740 TOYON CT,Pine Grove,NA,95665",6005
"941 278301200","7834 CROSSRIDGE RD","Dublin","CA",94568,-121.914729363,37.7260891637,-121.915024603,37.7259780375,-121.91444549,37.7261925141,"1100","7834 CROSSRIDGE RD,Dublin,CA,94568",6001
"21109013","714 JACKPINE CT","Sunnyvale","CA",94086,-122.020666957,37.362257362,-122.020860831,37.3621477152,-122.020473655,37.3623669659,NA,"714 JACKPINE CT,Sunnyvale,CA,94086",6085
"1772004E","1350 18TH AVE","San Francisco","CA",94122,-122.475660699,37.7626866789,-122.475870342,37.7626432859,-122.475451055,37.7627300716,NA,"1350 18TH AVE,San Francisco,CA,94122",6075
"201081098","525 W SHERWOOD AVE","Mc Farland","CA",93250,-119.234745001,35.6741349806,-119.234830599,35.6739563435,-119.234659407,35.6743136125,"0101","525 W SHERWOOD AVE,Mc Farland,CA,93250",6029
"336-160-013-000","2523 BLUE HERON LOOP","Lincoln","CA",95648,-121.256300764,38.8622481108,-121.25643933,38.8620943843,-121.256162922,38.8623991073,"01","2523 BLUE HERON LOOP,Lincoln,CA,95648",6061
"5447026902","223 S Avenue 18",NA,"CA",90031,-118.222310353,34.0707949051,-118.222597808,34.0706164807,-118.222022896,34.0709733232,"0200","223 S Avenue 18,NA,CA,90031",6037
"2056008031","30845 Oakrim Dr","Westlake Village","CA",91362,-118.792762205,34.1577113091,-118.792960226,34.157530178,-118.792585441,34.1578994938,"010D","30845 Oakrim Dr,Westlake Village,CA,91362",6037
"36338031","328 E SYCAMORE AVE","REEDLEY","CA",93654,-119.446096941,36.6072113596,-119.446199627,36.6070680077,-119.445994296,36.6073548841,"11","328 E SYCAMORE AVE,REEDLEY,CA,93654",6019
"6003017018","1327 W 60th Pl","August F. Haw","CA",90044,-118.299038414,33.985276353,-118.299121685,33.9851045118,-118.298955142,33.9854481939,"0100","1327 W 60th Pl,August F. Haw,CA,90044",6037
"232827606","339 SANTA CLARA BLVD",NA,NA,92315,-116.875214473,34.2460766768,-116.875382502,34.2459752547,-116.875045545,34.2461777576,"510","339 SANTA CLARA BLVD,NA,NA,92315",6071
"6377018011","5413 Lemoran Ave","Pico Rivera","CA",90660,-118.082444796,33.9933472496,-118.082633419,33.9932175509,-118.082255689,33.9934771305,"0100","5413 Lemoran Ave,Pico Rivera,CA,90660",6037
"041225508","16515 SAGE ST","Hesperia","CA",92345,-117.302756942,34.4005735152,-117.302974891,34.4002924306,-117.302539111,34.4008546199,"510","16515 SAGE ST,Hesperia,CA,92345",6071
"0054039","251 FRANCISCO ST","San Francisco","CA",94133,-122.409176206,37.8050293162,-122.409246958,37.8049264716,-122.409105453,37.8051321606,NA,"251 FRANCISCO ST,San Francisco,CA,94133",6075
"38141084","1059 HAPPY VALLEY AVE","San Jose","CA",95129,-121.990793041,37.3073309961,-121.991000721,37.3071946327,-121.990584826,37.3074680366,NA,"1059 HAPPY VALLEY AVE,San Jose,CA,95129",6085
"1592613300","1219 SUNBRIGHT DR","Oceanside","CA",92056,-117.264364532,33.2300862632,-117.264604669,33.2299549418,-117.2640967,33.2302006934,NA,"1219 SUNBRIGHT DR,Oceanside,CA,92056",6073
"0900232085","289 GORRION AVE","Ventura","CA",93004,-119.155289223,34.2943946241,-119.155499355,34.2942315973,-119.15507909,34.2945576509,NA,"289 GORRION AVE,Ventura,CA,93004",6111
"027 085304700","2815 BROOKDALE AVE","Oakland","CA",94602,-122.218543382,37.7929843561,-122.218646967,37.7928747061,-122.218439798,37.7930940049,"1100","2815 BROOKDALE AVE,Oakland,CA,94602",6001
"53230044","189 LOMA ALTA AVE","Los Gatos","CA",95030,-121.968904417,37.219317796,-121.969132928,37.2191189339,-121.968675907,37.2195166582,NA,"189 LOMA ALTA AVE,Los Gatos,CA,95030",6085
"06707500510000","12055 MALLARD LAKE WAY","Rancho Cordova","CA",95742,-121.226391337,38.5341727253,-121.226579852,38.5339959845,-121.226202822,38.5343494659,NA,"12055 MALLARD LAKE WAY,Rancho Cordova,CA,95742",6067
"603412025","49581 AVENIDA CORTEZ","Coachella","CA",92236,-116.188758015,33.688551654,-116.188903675,33.6884883094,-116.188613583,33.6886155931,NA,"49581 AVENIDA CORTEZ,Coachella,CA,92236",6065
"2350134245","3835 CALLE POSADAS","Newbury Park","CA",91320,-118.956948614,34.1893528106,-118.957073726,34.1891632766,-118.956795254,34.1895056159,NA,"3835 CALLE POSADAS,Newbury Park,CA,91320",6111
"411271005","1712 BROOKSIDE DR","Hilltop Mall","CA",94806,-122.350932479,37.9625838731,-122.351054281,37.9624364013,-122.350810027,37.9627317439,NA,"1712 BROOKSIDE DR,Hilltop Mall,CA,94806",6013
"4451320400","4581 GEORGIA ST","San Diego","CA",92116,-117.144666976,32.7605686129,-117.144894559,32.7605162471,-117.144439385,32.7606209717,NA,"4581 GEORGIA ST,San Diego,CA,92116",6073
"041-281-033","2610 Mesa School Ln","Santa Barbara","CA",93109,-119.735914492,34.4014655022,-119.736022042,34.4013216242,-119.735805326,34.4016104658,"0100","2610 Mesa School Ln,Santa Barbara,CA,93109",6083
"543 046503900","4571 MARTIN ST","Union City","CA",94587,-122.064114686,37.5743825322,-122.064318471,37.5742325602,-122.063910902,37.5745324242,"1100","4571 MARTIN ST,Union City,CA,94587",6001
"044-211-29","527 HUMES AVE","Aptos","CA",95003,-121.884704913,36.9685014595,-121.884884414,36.9683858585,-121.88451867,36.9686151635,"020","527 HUMES AVE,Aptos,CA,95003",6087
"3170036023","43441 Carpenter Dr","Hi Vista","CA",93535,-118.109800982,34.6724760098,-118.110004982,34.6723898156,-118.109597065,34.6725621924,"0100","43441 Carpenter Dr,Hi Vista,CA,93535",6037
"3733104400","10647 PORTOBELO DR","San Diego","CA",92124,-117.095962801,32.8387860096,-117.096134548,32.8386535449,-117.095790123,32.8389208676,NA,"10647 PORTOBELO DR,San Diego,CA,92124",6073
"222-060-014","407 TRAILS END DR","Springville",NA,93265,-118.608089069,36.1419025971,-118.608367979,36.1418011761,-118.607842444,36.1420059818,NA,"407 TRAILS END DR,Springville,NA,93265",6107
"2781032031","8857 Laramie Ave","Winnetka","CA",91306,-118.573567747,34.2316185747,-118.573799797,34.2315197891,-118.573270497,34.2317052802,"0100","8857 Laramie Ave,Winnetka,CA,91306",6037
"3193715700","12272 CREEKSIDE CT","San Diego","CA",92131,-117.07625004,32.9211755145,-117.076499086,32.9210659713,-117.075991318,32.9212973962,NA,"12272 CREEKSIDE CT,San Diego,CA,92131",6073
"184130001","2371 WARREN RD","Walnut Creek","CA",94595,-122.074405801,37.8909550881,-122.074589979,37.8906544568,-122.074223398,37.8912647396,NA,"2371 WARREN RD,Walnut Creek,CA,94595",6013
"078G295000703","31159 FAIRCLIFF ST","Hayward","CA",94544,-122.033710981,37.6215888492,-122.034072046,37.6213963104,-122.033340076,37.6217708385,"1100","31159 FAIRCLIFF ST,Hayward,CA,94544",6001
"778310001","52890 SHADY LN","Coachella","CA",92236,-116.173177953,33.6640899137,-116.173344807,33.663977148,-116.173018505,33.6641954444,NA,"52890 SHADY LN,Coachella,CA,92236",6065
"038530005000","18134 BOURBON ST","Jackson","CA",95642,-120.689521129,38.3997273651,-120.690671699,38.3987680979,-120.688402988,38.400651236,NA,"18134 BOURBON ST,Jackson,CA,95642",6005
"431411018","4917 THUNDERHEAD CT","El Sobrante","CA",94803,-122.27201356,37.9745430185,-122.272249292,37.9743540188,-122.271778482,37.9747308148,NA,"4917 THUNDERHEAD CT,El Sobrante,CA,94803",6013
"111906171","16473 TIERRA LN","Fontana","CA",92336,-117.44541825,34.1487588079,-117.445531444,34.1486292219,-117.445305054,34.1488883969,"510","16473 TIERRA LN,Fontana,CA,92336",6071
"081D190602200","3619 SEABREEZE CT","Hayward","CA",94542,-122.026452684,37.6515195126,-122.02663727,37.6513597452,-122.026292945,37.6517146339,"1100","3619 SEABREEZE CT,Hayward,CA,94542",6001
"5305023017","4305 Esmeralda St","El Sereno Car","CA",90032,-118.193239771,34.0828697952,-118.193412511,34.0827507633,-118.193069707,34.0829884283,"0100","4305 Esmeralda St,El Sereno Car,CA,90032",6037
"2592224736","1980 SPRINGDALE LN","Encinitas","CA",92024,-117.244792278,33.0409623145,-117.245978275,33.0397077496,-117.242871787,33.0428172105,NA,"1980 SPRINGDALE LN,Encinitas,CA,92024",6073
"2886820639","25382 PAPPAS RD","Ramona","CA",92065,-116.78231686,33.0052259883,-116.782354936,33.0051640554,-116.782278783,33.0052879213,NA,"25382 PAPPAS RD,Ramona,CA,92065",6073
"5560031002","9116 St Ives Dr","Los Angeles","CA",90069,-118.390454562,34.093231803,-118.39066589,34.0930309098,-118.390296703,34.0934476026,"0101","9116 St Ives Dr,Los Angeles,CA,90069",6037
"03109900680000","7307 PERERA CIR","Sacramento","CA",95831,-121.537168903,38.4929327078,-121.537255424,38.4927948408,-121.537084528,38.493068286,NA,"7307 PERERA CIR,Sacramento,CA,95831",6067
"6113002005","15540 S Normandie Ave","Gardena","CA",90247,-118.298955495,33.8896952955,-118.299175588,33.8895522889,-118.29873562,33.8898386609,"0500","15540 S Normandie Ave,Gardena,CA,90247",6037
"663081025","64180 DUNN ST","Desert Hot Springs","CA",92240,-116.542005278,33.9514071105,-116.54217097,33.9512299462,-116.541837815,33.9515838257,NA,"64180 DUNN ST,Desert Hot Springs,CA,92240",6065
"7266022030","1603 E 6th St","Long Beach","CA",90802,-118.171809904,33.7746275225,-118.171891968,33.7745151446,-118.171728107,33.7747394337,"0100","1603 E 6th St,Long Beach,CA,90802",6037
"601650016","84131 AZZURA WAY","Indio","CA",92203,-116.19704657,33.7369302135,-116.197129484,33.7367833299,-116.196964881,33.7370781376,NA,"84131 AZZURA WAY,Indio,CA,92203",6065
"49727082","3015 SENTER RD","San Jose","CA",95111,-121.836150635,37.2957958754,-121.836341925,37.2956503657,-121.835958992,37.2959411568,NA,"3015 SENTER RD,San Jose,CA,95111",6085
"845190039","323 N 5TH ST","Blythe","CA",92225,-114.590647769,33.6146834439,-114.590831423,33.6146388152,-114.59046541,33.6147290321,NA,"323 N 5TH ST,Blythe,CA,92225",6065
"012-035-014-000","2030 BIRD ST","Butte Valley","CA",95965,-121.554797096,39.5134470079,-121.554872733,39.5133485735,-121.554721391,39.5135455834,"CS","2030 BIRD ST,Butte Valley,CA,95965",6007
"011580058","8048 WESTPORT CIR","Discovery Bay","CA",94505,-121.619806552,37.9310589035,-121.619910964,37.930914525,-121.619707843,37.9312104854,NA,"8048 WESTPORT CIR,Discovery Bay,CA,94505",6013
"2545006034","9630 Sombra Valley Dr",NA,"CA",91040,-118.34161361,34.2515349628,-118.3418524,34.2512459888,-118.341383531,34.2518276022,"0101","9630 Sombra Valley Dr,NA,CA,91040",6037
"0880142085","7314 EISENHOWER ST","Ventura","CA",93003,-119.195927279,34.2743570235,-119.196051106,34.2742068138,-119.195803406,34.2745071125,NA,"7314 EISENHOWER ST,Ventura,CA,93003",6111
"045036133","32366 FURST ST",NA,NA,92356,-116.95740373,34.4407820393,-116.957711139,34.4402892072,-116.957096309,34.4412748667,"510","32366 FURST ST,NA,NA,92356",6071
"416051024","2441 GLENLOCK ST","Hilltop Mall","CA",94806,-122.326863798,37.9655575419,-122.327020622,37.9654391445,-122.326707053,37.9656760348,NA,"2441 GLENLOCK ST,Hilltop Mall,CA,94806",6013
"019674009000","5566 SEEDLING WAY","Marysville","CA",95901,-121.532803292,39.1155855703,-121.532980107,39.115502438,-121.532626477,39.115668703,NA,"5566 SEEDLING WAY,Marysville,CA,95901",6115
"2216019000","10545 HOMEWARD LN","Grass Valley","CA",95949,-121.063757106,39.1874616209,-121.064153818,39.1865384082,-121.063300103,39.1880622289,NA,"10545 HOMEWARD LN,Grass Valley,CA,95949",6057
"2473008006","2933 N Lincoln St","Burbank","CA",91504,-118.335647063,34.2091316319,-118.335846644,34.2090592665,-118.335446969,34.2092045072,"0100","2933 N Lincoln St,Burbank,CA,91504",6037
"3052051009","36406 Ironhorse Dr","Palmdale","CA",93550,-118.071924389,34.5428740089,-118.072098264,34.542778554,-118.071755499,34.5429674634,"0101","36406 Ironhorse Dr,Palmdale,CA,93550",6037
"052340023000","1554 MESA CT","Merced","CA",95340,-120.458188176,37.3746317867,-120.458569755,37.3741964,-120.457904503,37.3749723217,"101","1554 MESA CT,Merced,CA,95340",6047
"100-270-08-1","19675 WEAVERVILLE PL","Cottonwood","CA",96022,-122.199091956,40.3652395397,-122.199455843,40.3647876539,-122.198802249,40.3656488166,"Y051","19675 WEAVERVILLE PL,Cottonwood,CA,96022",6103
"2513013025","13506 Gridley St","San Fernando","CA",91340,-118.4271632,34.3029199335,-118.427394172,34.3027152031,-118.426932221,34.3031246703,"0100","13506 Gridley St,San Fernando,CA,91340",6037
"0800274105","2849 SAILOR AVE","Ventura","CA",93001,-119.265248217,34.2576415283,-119.265428964,34.257538422,-119.265067471,34.257744633,NA,"2849 SAILOR AVE,Ventura,CA,93001",6111
"009-253-041","331 S E ST","Santa Rosa","CA",95404,-122.706228022,38.4361172929,-122.706371721,38.4359746765,-122.706043629,38.4362614205,NA,"331 S E ST,Santa Rosa,CA,95404",6097
"3109028031","42520  28th St W","Del Sur","CA",93536,-118.180494437,34.6553993484,-118.180994749,34.6552084178,-118.18001221,34.6555915977,"0100","42520  28th St W,Del Sur,CA,93536",6037
"670403004","30064 WINTER DR","Cathedral City","CA",92234,-116.454523664,33.8302410773,-116.454710227,33.8300425044,-116.454206441,33.8303651292,NA,"30064 WINTER DR,Cathedral City,CA,92234",6065
"460191042","1448 ANGELUS HILL RD","Hemet","CA",92545,-117.00844387,33.7230313868,-117.008618452,33.7229542409,-117.008269311,33.7231085291,NA,"1448 ANGELUS HILL RD,Hemet,CA,92545",6065
"4263031002","11900 Rochester Ave","Los Angeles","CA",90025,-118.462076845,34.043588312,-118.462312672,34.0434201996,-118.461841025,34.0437564277,"0500","11900 Rochester Ave,Los Angeles,CA,90025",6037
"117-614-014","2138 Chestnut Ln","Santa Maria","CA",93458,-120.436369257,34.9804098007,-120.43653673,34.9803514764,-120.436201613,34.9804681194,"0100","2138 Chestnut Ln,Santa Maria,CA,93458",6083
"25445073","1905 JUNESONG WAY","San Jose","CA",95133,-121.8677315,37.3744841366,-121.86788467,37.3743215032,-121.867571537,37.3746792954,NA,"1905 JUNESONG WAY,San Jose,CA,95133",6085
"6420165145","3171 ROYAL AVE","Simi Valley","CA",93065,-118.736080206,34.2643376228,-118.736266207,34.2641424083,-118.735876274,34.2645316565,NA,"3171 ROYAL AVE,Simi Valley,CA,93065",6111
"088470001","2240 FAIRBOURNE DR","Pittsburg","CA",94565,-121.878309176,38.0079237664,-121.878520342,38.0077492546,-121.878073414,38.0080838937,NA,"2240 FAIRBOURNE DR,Pittsburg,CA,94565",6013
